|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       А. Балансовые счета
     Актив
|10601          62618197              0       62618197              0              0              0              0              0              0       62618197              0       62618197|
|10603          19276788              0       19276788        3633727              0        3633727        9736360              0        9736360       25379421              0       25379421|
|10701          58042095              0       58042095              0              0              0              0              0              0       58042095              0       58042095|
|10801          62646869              0       62646869              0              0              0              0              0              0       62646869              0       62646869|
|20309                 0         188092         188092              0          23448          23448              0           9175           9175              0         173819         173819|
|30109            110896       37443368       37554264       10587466       66878874       77466340       10715065       60215420       70930485         238495       30779914       31018409|
|30111           5003432       10465922       15469354         537778        6390606        6928384         537211        5837166        6374377        5002865        9912482       14915347|
|30126              4445              0           4445            101              0            101              0              0              0           4344              0           4344|
|30223                 0              0              0        3895684              0        3895684        3895684              0        3895684              0              0              0|
|30231           2460530              0        2460530         635026              0         635026          96765              0          96765        1922269              0        1922269|
|30232              9343           1792          11135         911340         188860        1100200         909665         189766        1099431           7668           2698          10366|
|30408                 0              0              0      447548875              0      447548875      447548875              0      447548875              0              0              0|
|30603            728983              0         728983        2457026              0        2457026        1728043              0        1728043              0              0              0|
|31201                 0              0              0         131305              0         131305         131305              0         131305              0              0              0|
|31204          50000000              0       50000000              0              0              0              0              0              0       50000000              0       50000000|
|31221         212636000              0      212636000              0              0              0              0              0              0      212636000              0      212636000|
|31302                 0              0              0      133691000       40833710      174524710      133691000       40833710      174524710              0              0              0|
|31303           1310000       13471757       14781757       19055000      108132369      127187369       17745000       94660612      112405612              0              0              0|
|31304                 0       16886394       16886394              0       53067298       53067298       22380000       77060211       99440211       22380000       40879307       63259307|
|31305                 0              0              0              0          90111          90111              0        8538117        8538117              0        8448006        8448006|
|31401                 0              0              0              0         300656         300656              0         300656         300656              0              0              0|
|31404                 0              0              0              0           9465           9465        1000000        1801454        2801454        1000000        1791989        2791989|
|31405                 0        1490712        1490712              0        1526704        1526704              0          35992          35992              0              0              0|
|31408                 0       89093743       89093743              0        4277930        4277930              0        2364506        2364506              0       87180319       87180319|
|31409           7245259      156773626      164018885              0        9973283        9973283              0       12813596       12813596        7245259      159613939      166859198|
